RAJ2000	DEJ2000	tag
248.699491140475	-46.7494978981832	MW2
38.3201706329955	64.3907331272689	MW2
63.3004598013608	37.12271249606551	MW2
153.79373583231902	-54.5804542424797	MW2
324.885756649838	50.525593272489495	MW2
143.769122681673	-53.338337399231	MW2
256.606033607375	-26.9355979298311	MW2
302.223887044458	30.2222180122448	MW2
48.033675275182	54.771470478703606	MW2
126.097813949678	-42.3214014907179	MW2
102.176171356449	-46.6645488674046	MW2
318.978838742268	47.4941876452557	MW2
342.204922501438	39.06043038989381	MW2
280.398085630038	-15.199357330061497	MW2
333.385747621788	59.57570859712171	MW2
288.495199868036	-6.3746350236898	MW2
105.77914266305501	-8.236536082688831	MW2
98.24109466227841	5.6872192369514005	MW2
256.006356635248	-37.6488035555687	MW2
102.054654887411	41.2128428762234	MW2
110.901604743875	-23.586235543591698	MW2
322.299958646887	63.3956549505117	MW2
249.728120215186	-40.9221699147519	MW2
82.6540178282544	0.995573265093468	MW2
283.092503024262	-10.0125913593383	MW2
295.816835865489	5.103761107738179	MW2
83.5920605472633	-5.0262671446285	MW2
124.22162982609503	-50.0769245976126	MW2
278.843726226006	-18.1758161422909	MW2
230.392910470365	-60.75914925764571	MW2
146.818084113507	-72.6905934235177	MW2
235.668393855705	-46.756300767356706	MW2
175.25034346333	-59.59033096065999	MW2
119.489175811463	-61.3836460562536	MW2
86.3557808930171	9.58443415916969	MW2
163.700334350947	-75.3066706230407	MW2
76.0008497375619	12.983031278880702	MW2
75.6213527889372	23.6460360777358	MW2
337.651063522242	42.7071794250952	MW2
84.3166204515257	-1.7771618736238	MW2
48.25502729134521	62.2171786732642	MW2
7.18218395558882	57.5085126852134	MW2
227.26867958430603	-55.316853462618106	MW2
270.595311160137	-5.73539656997745	MW2
103.60996901887302	-35.1036002523207	MW2
71.9834858139233	55.0850915885062	MW2
114.101413996655	-14.665830594967005	MW2
160.81454348371403	-70.3296322755559	MW2
53.302166580978906	36.2936418858687	MW2
95.0773877451085	-28.669347894593997	MW2
116.550319570614	-58.910774277250205	MW2
298.649303838348	7.502053257995489	MW2
97.5431374208122	-19.041477329969698	MW2
40.7387051101868	55.845870346339105	MW2
143.09101223530402	-55.4722848871214	MW2
272.202468923978	-14.439219599077294	MW2
223.78247056035497	-54.3169583815375	MW2
51.824739406368806	56.341799495989804	MW2
282.470611422564	9.96701364668047	MW2
103.099403379746	-9.58117452630932	MW2
296.190721311196	27.0206810232388	MW2
289.952481645383	9.584717781349998	MW2
106.350377946818	-20.945615841962	MW2
114.243382982776	-14.1974509482879	MW2
23.148744477528805	72.293635155311	MW2
324.902899472211	56.629839342073396	MW2
121.19640551461	-28.968086261825196	MW2
259.31387284027	-45.2433582967361	MW2
188.55219108458297	-60.27173051274021	MW2
99.6565736014078	-23.807641565543502	MW2
251.710860634583	-60.15673372494491	MW2
114.58786718090802	-14.299426699734	MW2
290.640801626604	22.312692933343104	MW2
253.131613601178	-39.03425483990699	MW2
186.39415974789299	-53.0040856778029	MW2
150.563090963939	-65.93279274863932	MW2
275.81568745326	-27.0961152151678	MW2
191.63787414197196	-72.6222000791828	MW2
328.94294025502	47.297051134515605	MW2
283.331946592079	13.098350703820904	MW2
62.949656388816805	65.30797735625411	MW2
253.169198128582	-57.7361651038189	MW2
106.469576654691	-26.447861618001596	MW2
166.865180404957	-73.1712265623281	MW2
288.604414961384	-15.715798188617697	MW2
123.073893088192	-31.2709199030939	MW2
355.080597875922	42.7790935157079	MW2
331.068129953081	63.1101752458457	MW2
166.794519754953	-76.9581415022306	MW2
281.96765689125	23.3797200403023	MW2
270.775033933073	-25.4828922111925	MW2
132.380625376337	-55.0696842573872	MW2
322.272488750502	43.6573334639067	MW2
127.42133921459902	-23.060227814773295	MW2
294.408099096276	-3.6530527405960895	MW2
342.746573736665	55.5821573298574	MW2
74.3123643080559	34.442518644710596	MW2
287.038105067043	-21.0031956765262	MW2
335.604656834417	56.01511357767771	MW2
267.775220035763	-35.0178063029056	MW2
265.312120112533	-32.0749425123126	MW2
277.907230858572	-22.979458384658397	MW2
277.572007309204	-5.458502912078139	MW2
74.7100982137066	12.5663639324268	MW2
175.60135351659002	-69.69397497891	MW2
9.2937369330024	63.3231886851383	MW2
130.87186805086404	-52.6911117827168	MW2
71.18071928002462	19.0094405033103	MW2
355.731875845853	58.9821270017141	MW2
246.38875410028498	-40.6611113502435	MW2
102.617026572251	-46.8935647840512	MW2
95.1834499595324	-9.443361893406992	MW2
332.561957366747	73.36267246789082	MW2
302.245775502623	36.52221047430041	MW2
212.770084815101	-63.31688722640361	MW2
189.48153583703197	-56.77365605609861	MW2
246.208046808927	-40.75874308137999	MW2
112.349304928083	-2.99298459056697	MW2
261.1374569567689	-49.93802008285731	MW2
71.2220031279216	38.74234279825579	MW2
119.388451478436	-46.611841418467094	MW2
160.108852276029	-61.3420494740045	MW2
317.354653372131	65.3129698307846	MW2
283.812336157882	-9.31055076255365	MW2
91.83686329129472	50.06989241420921	MW2
146.84407828875499	-60.99125823261681	MW2
128.66942850467603	-56.05658485634151	MW2
106.99368239304302	-44.416739706112594	MW2
125.33538738303402	-41.758225181379906	MW2
42.9099605772867	69.62395567034211	MW2
285.341996548438	18.9555399937264	MW2
303.272434128501	37.6724787365947	MW2
131.898402148323	-43.3409323541929	MW2
295.409476109663	17.6375973715552	MW2
294.345878067435	29.635666376674703	MW2
268.939418893395	-19.2801581209238	MW2
348.341250682845	73.3598687779473	MW2
275.048965764465	9.070949524281351	MW2
250.191570648535	-49.77826762229851	MW2
222.449937004386	-66.3420416111221	MW2
48.74319488008471	44.815041425353	MW2
275.68761532318	-42.2965443825126	MW2
269.98822726452	-32.7028804393953	MW2
322.694115539166	48.479120882613806	MW2
308.742167047601	25.204512515557692	MW2
246.637418960766	-24.0047831297483	MW2
302.015170352975	28.975961106632795	MW2
179.21360834669804	-64.6840604306948	MW2
255.163756044938	-42.006991044280696	MW2
321.020868297028	52.32138912882111	MW2
317.648466014092	36.7887130972926	MW2
302.643931406635	8.246943065582391	MW2
119.802583940789	-56.3875974688304	MW2
352.244832993474	56.7780299462576	MW2
119.653207233754	-61.065169343733714	MW2
295.380330128178	-42.064396322958594	MW2
116.41829624298501	-27.908463916392893	MW2
60.2429174362293	16.995616612135496	MW2
7.77417137481974	57.89790661177331	MW2
109.845028678613	-36.0596236916911	MW2
106.34470672202102	-26.397502652769592	MW2
50.4960089291647	52.84747758966271	MW2
151.67560625065	-53.74080556806349	MW2
265.907526919243	-47.1738115115369	MW2
97.5927492239556	10.1292171196992	MW2
350.092857082824	54.63803507897501	MW2
280.96677247046705	30.710730723156004	MW2
190.318645480093	-54.912858552902996	MW2
194.74755755950696	-59.782519004265005	MW2
290.97704038418	55.9050143594013	MW2
257.213468678208	-18.155883352016698	MW2
173.63230044330302	-60.6510012504018	MW2
29.86278100203459	40.4664101079889	MW2
328.57796510476	46.8889237509571	MW2
119.50911481988598	-61.191145870469605	MW2
105.639371375073	-8.163981708432027	MW2
114.473772766567	-51.535334110270604	MW2
285.541305721788	31.621462580252498	MW2
346.070363402787	66.5272937936638	MW2
311.310187834309	29.0129565448729	MW2
52.938759263030406	55.411462187183005	MW2
239.29274200846396	-41.666749132990596	MW2
274.809893915996	-27.741256483105204	MW2
122.29465612264501	-46.5103580937607	MW2
236.88064909803202	-54.234599546675895	MW2
125.06688992413001	-39.881485540469	MW2
91.5629306114516	20.6343164600465	MW2
59.3970133658375	22.9854292900131	MW2
267.375814664973	-13.2941480002523	MW2
246.32285501408802	-40.23673440825569	MW2
228.10960090948498	-44.41535160749069	MW2
246.533446372256	-63.842902261522006	MW2
269.3036114275	-19.0006936078583	MW2
316.469716810788	59.232268732831606	MW2
276.700074686544	-1.34688916958156	MW2
8.67949538200876	53.2293525358882	MW2
130.06470899804503	-47.45303525535441	MW2
304.083250941876	48.209442185342205	MW2
244.347299815024	-72.6434733164995	MW2
281.272132601506	-23.8275744006966	MW2
49.9078135772515	48.14387009115471	MW2
106.79746558671602	1.00713623939941	MW2
288.080093618491	-20.44732095323	MW2
28.830469988808005	69.4088812257416	MW2
103.07169813853601	40.60948343895879	MW2
181.96976013960702	-59.30102762607261	MW2
270.880395858831	-39.93261901853621	MW2
299.056058532407	11.852112676670101	MW2
81.9406897749245	-2.14547560819515	MW2
174.394944334309	-60.0238162742456	MW2
306.896812627673	27.7331853925601	MW2
272.397239949051	-49.0074228721695	MW2
83.47247325287421	-7.236551241718421	MW2
64.2925831489195	31.610139880049196	MW2
339.632172425813	45.1201101085196	MW2
124.417126504996	-43.6802095052062	MW2
113.12360860996299	57.79234815025662	MW2
154.056150650483	-48.3720534344044	MW2
282.050682636299	-18.2577416061067	MW2
349.077923249735	56.7860061184004	MW2
69.327476195712	67.3290041694868	MW2
79.9061286690574	44.925385406755005	MW2
345.537918905637	62.644001466315004	MW2
76.5850550363136	41.6497664788966	MW2
107.998432319185	-45.3279747964078	MW2
105.98476950729201	-7.64386224549897	MW2
108.616026397878	-9.35306319634118	MW2
16.9834498830493	48.517459244736	MW2
191.039686837165	-61.93199120123601	MW2
104.750566485925	-42.2543741233931	MW2
271.479736883049	1.7573171588180097	MW2
55.98465220447801	59.8729348723216	MW2
293.237918416031	54.5323732504446	MW2
319.487663085464	50.534485505191704	MW2
288.331762793811	-16.906467894917	MW2
345.821572675532	58.37591342129881	MW2
296.011660209001	61.843783942320904	MW2
305.361821065047	-8.2505067537545	MW2
249.446001506541	-39.49027470594131	MW2
102.635358418263	-15.4004267684905	MW2
87.47803478529421	2.96309005303397	MW2
145.939111185747	-57.164077467283995	MW2
80.8823517571871	24.306164435187096	MW2
51.48530205708211	62.59944577739989	MW2
83.3417711953323	-22.755163356310103	MW2
93.4917410359698	0.5013447851003259	MW2
127.324549956915	-48.284133111866694	MW2
256.057020008708	-49.0467240834225	MW2
278.798361787923	-1.1199589902187397	MW2
71.9666969611921	10.7847797005486	MW2
275.760384730711	6.13081565726806	MW2
48.273346919355205	27.834462055768295	MW2
103.77857685603401	-24.644579685515495	MW2
153.231584054754	-37.55414521939089	MW2
75.83086381734101	26.201264320630298	MW2
151.533939186548	-59.96671584408531	MW2
325.101198897606	54.02982148422841	MW2
85.9077495319126	52.6193128833214	MW2
62.5114656114273	32.71254731901349	MW2
317.754509007944	50.76026528723601	MW2
323.497366333672	67.9738785539223	MW2
327.159797698798	40.85696701219489	MW2
258.230739024843	6.189249763031949	MW2
179.93847672423	-70.5702143176951	MW2
134.09693665905	-34.7721345826323	MW2
290.201488432786	54.1437314141638	MW2
101.423132853128	-20.690646660557995	MW2
250.99846234534996	-37.0932739432355	MW2
352.418539301859	59.2548090509977	MW2
79.6128488201719	41.2987543691505	MW2
253.363399117943	-6.768047748572449	MW2
314.581727709722	43.89845933250129	MW2
65.95114886982041	56.3259495554482	MW2
155.534054105437	-56.82766812390389	MW2
332.847497805587	40.1110500187698	MW2
166.199494701779	-59.1055504484599	MW2
308.713421686153	23.9049722175852	MW2
85.7238361144344	0.9160951265206019	MW2
103.155932697059	0.8276292815568257	MW2
286.69527943342894	31.924908844295796	MW2
106.788945833652	-45.30806457542211	MW2
293.669945595768	34.6481953389116	MW2
318.999401899471	49.603618378759705	MW2
246.962439036878	-68.65525308423621	MW2
60.68721972913969	31.835561289550405	MW2
37.141523549084894	57.63756066206822	MW2
157.95260458398	-44.070907521136895	MW2
114.978004412859	-30.182731202812498	MW2
109.39699738362201	-19.645062218238696	MW2
76.75594185599111	36.3345848738605	MW2
269.674539892659	-23.758955016410503	MW2
338.414461366347	77.37516429343711	MW2
116.345213608374	-60.649375006395104	MW2
314.952207433063	86.8814573268178	MW2
256.814025807306	-37.9888537207159	MW2
71.4699012603656	18.548460933379896	MW2
107.451818106269	-9.52548632473761	MW2
236.329635777127	-46.7236837094514	MW2
82.66858702690051	2.5932240235861994	MW2
188.30190331130098	-65.2487161292532	MW2
120.534488477283	1.8438115580738796	MW2
289.398342575719	11.924200066352903	MW2
81.9026226248515	-6.6059083436776795	MW2
131.149504170466	-58.4605917368994	MW2
35.337957454439	58.9881180040183	MW2
350.066913984807	65.0996954479493	MW2
275.492954224036	-41.67972613716331	MW2
259.481782077227	-39.43812630373349	MW2
248.454329312909	-46.31318079824491	MW2
262.135649963598	-32.6294892290024	MW2
84.08947632890631	-1.0318313496039302	MW2
145.26467910001398	-57.0114840815663	MW2
18.3483876265208	58.46410719700271	MW2
90.9144411809168	15.114212747973799	MW2
16.238017994645702	62.830982625525195	MW2
128.35197402709	-54.99540842515562	MW2
78.97643106379061	-5.162175314518589	MW2
269.186977108717	-18.9074944734185	MW2
307.13401934561	43.7828777026871	MW2
318.080654392523	43.2530136528362	MW2
356.596600379003	58.8922594113855	MW2
272.19849885681	-37.17286252003512	MW2
35.558503368540094	47.688946744704	MW2
27.420578772638596	71.70423382615012	MW2
285.160195377303	53.5484899025366	MW2
203.600554489008	-50.2206140020436	MW2
84.9493195803391	-2.54025982360568	MW2
105.71178129388902	-21.24985927096351	MW2
198.04492347140902	-58.9080629022139	MW2
118.72582895580202	-74.62463311339101	MW2
273.764325719205	-35.621192466131504	MW2
45.99919370287481	56.6936769578038	MW2
291.919232122519	12.767968717110598	MW2
107.462926621378	50.6841049079953	MW2
240.82374457893098	-21.143505543293095	MW2
108.00339838904398	-10.632072546934802	MW2
208.593758893145	-64.4706165836821	MW2
316.803738853794	39.7833336872029	MW2
294.317417016812	34.1225495252264	MW2
277.177088858853	-51.75781485852632	MW2
62.130917024949404	47.0896561109705	MW2
291.436885126363	22.160059635960895	MW2
327.277963860531	52.43521820739021	MW2
26.635074484543	38.239928959876494	MW2
340.160421040201	48.827357757697	MW2
34.51641484978191	67.45524702679631	MW2
254.835919236694	-60.69230586570541	MW2
274.857327381097	-24.0757511184559	MW2
166.57852860696	-58.4738315219019	MW2
353.275086443358	69.4734925672128	MW2
294.944598480457	12.4244703140259	MW2
250.209332310163	-30.4206552746214	MW2
298.072617500103	-25.840272882486698	MW2
52.7803309026666	38.153507212026	MW2
50.13435414321471	47.4181170360182	MW2
31.517691483095998	60.41032415230111	MW2
59.31802062006351	36.6817239577646	MW2
92.3924237607611	-1.5628814437041902	MW2
83.4354373517773	-6.08901012817901	MW2
237.37547082720198	-43.93769101390011	MW2
111.09008355563302	-46.3289361017285	MW2
119.727379055784	-45.02697711455121	MW2
59.98969047619931	52.495060290873006	MW2
100.090300492446	-12.2523393491807	MW2
256.571954558306	-60.18925325482401	MW2
157.101915997033	-51.67564794386839	MW2
323.054754634437	36.8025310943385	MW2
291.44351807381	32.01595383415571	MW2
82.25006366139272	3.07218537892575	MW2
106.678490430483	-62.62770970956031	MW2
47.6087771480556	48.0227348673399	MW2
89.4124254228836	29.5518931260677	MW2
233.03998516116098	-64.6313986016293	MW2
216.294783116061	-61.1946021460469	MW2
111.728751091109	15.266899346303903	MW2
249.27526154742299	-60.00475071694411	MW2
182.592048144915	-62.1069563246704	MW2
83.862906057783	58.7186926556246	MW2
302.699785170827	35.134980066077	MW2
102.978792014288	0.39363212848655	MW2
46.845452612251115	46.51807533914501	MW2
202.13759268229796	-46.634855679061296	MW2
268.241516188317	-34.3504266967739	MW2
311.159624751592	57.0847957457327	MW2
190.72546777787298	-45.69119839006111	MW2
134.385902457688	-44.694843846166	MW2
343.892449764501	47.820281743880905	MW2
257.537447604466	-35.11709781718041	MW2
282.801466061394	-8.756724052762179	MW2
26.0030640331816	71.64086041655392	MW2
311.634407333373	40.166221500484106	MW2
286.019424687444	27.781775396116803	MW2
267.605351426414	-11.610909676032596	MW2
313.770369897844	53.412098539542505	MW2
76.6083722592438	-3.39086109669988	MW2
244.94046827036897	-54.035817813572706	MW2
326.861190372774	58.7250610901033	MW2
173.137487211556	-60.62830787775431	MW2
185.20016541323602	-54.71953235457201	MW2
351.418029504615	62.3561834419687	MW2
279.680604648307	-15.406685460174996	MW2
314.572789077956	40.08727251685341	MW2
57.644701303708906	81.0118150243136	MW2
257.414714560093	-49.3798438906242	MW2
102.542796001671	58.724162831503804	MW2
53.24504258858051	37.4607323802497	MW2
59.7070698848562	40.123204678085905	MW2
136.767294186118	-58.3218957011783	MW2
320.925930423364	48.5796177605768	MW2
126.77189174497802	-40.1873314136134	MW2
267.282161173019	-26.718745778832897	MW2
81.53173685812	3.82902035796511	MW2
262.590897011688	9.22764361474973	MW2
244.88598597736603	-41.8698002773141	MW2
173.074822141124	-71.8610581106235	MW2
83.5501393260863	-5.405420274721121	MW2
112.41937894093	54.73582432977331	MW2
167.32968233895596	-57.6525878588276	MW2
234.69890429019	-43.675086968787994	MW2
166.178268525264	-58.9031391227006	MW2
285.190758445956	33.72839633874269	MW2
99.8865094383463	9.070488164345408	MW2
100.289760828957	-11.805923803930604	MW2
307.670738484075	39.5228675715025	MW2
135.492968908718	-44.0070458071344	MW2
116.88483971008202	-37.5105540990001	MW2
257.177872423326	-40.247977317592095	MW2
92.95712523440602	43.6070229032366	MW2
61.727568923010104	29.8948935260494	MW2
258.024612250655	-46.55066887435041	MW2
288.485442665922	-19.088687617658298	MW2
96.910020572748	30.311903872952694	MW2
304.159067620327	44.9777364790572	MW2
133.92580492065298	-45.678376233724606	MW2
346.185424513208	48.0782967050865	MW2
107.562339872899	-31.5795907580195	MW2
197.92907001055298	-78.4609487061779	MW2
95.4792780064771	37.7258959088457	MW2
265.341345896116	1.32341913252168	MW2
104.784286708407	-59.253484697073205	MW2
171.53953985976702	-47.988654359922094	MW2
325.46132126574	38.6453262734693	MW2
280.475407642487	-16.147574746709896	MW2
3.44705343323964	58.53714013224269	MW2
280.854675685941	-13.5976778645891	MW2
146.699607228118	-49.5821500939298	MW2
114.87439655294402	-58.60506892031521	MW2
124.17290384191001	-69.6918728483439	MW2
66.51728648442001	58.88738417234341	MW2
285.51161569134297	32.0672742415111	MW2
315.836136992478	77.43960996491292	MW2
292.197936247968	36.37688054508549	MW2
93.55440733075112	27.2123507182398	MW2
311.267426152925	41.0862041967668	MW2
243.64653341753296	-55.8716442035658	MW2
124.39839229159101	-41.5873412628564	MW2
26.546073642057	64.1003591581983	MW2
293.935243181514	25.3642616035334	MW2
318.254350565712	47.24858432949131	MW2
294.752487084495	-40.6098459523578	MW2
287.414113079987	3.1577185740500298	MW2
166.39472186456803	-58.4884172203191	MW2
339.495328822983	55.907885274243306	MW2
92.0829399032125	13.831666340447896	MW2
83.4175504072057	-5.628694184955241	MW2
317.983344761535	40.486693810000894	MW2
118.552161538535	-59.20061595375681	MW2
123.33065545542001	-5.837730118733339	MW2
100.36989975624502	9.644139718880638	MW2
89.8515641993363	45.619776383828906	MW2
347.743911868351	64.9524723963919	MW2
207.73810367647798	-56.85321834933751	MW2
206.25378041100896	-44.637295769394306	MW2
282.015386014562	20.314855462569902	MW2
116.71537579194802	55.69089501932191	MW2
118.87018553407098	-60.266637273401	MW2
270.200173142232	-26.688814248582904	MW2
12.789099733882402	50.810359427918	MW2
115.834466317151	-16.719128925463696	MW2
116.26521811686298	-24.389428088286998	MW2
103.583174309377	-87.5967893098742	MW2
146.605585528267	-59.761242740669	MW2
333.473705381872	64.9064278374969	MW2
231.10010356643397	-59.17704371096781	MW2
189.82827795977	-55.8006224363136	MW2
309.841552751922	20.6247492294452	MW2
78.8403305549205	19.6513289439983	MW2
330.919044206897	44.304267613	MW2
269.968963922885	-38.142425413438	MW2
134.076867586101	-43.5719112853642	MW2
266.211575480788	-13.1266486012023	MW2
288.992010717013	17.4455820259711	MW2
212.608470540125	-69.2334895780512	MW2
322.939875154894	52.48703249017431	MW2
144.78882424587903	-48.31952812001441	MW2
251.62920363046499	-47.266632223980714	MW2
334.494050061607	54.51660769858851	MW2
29.1062278383136	38.5127572305463	MW2
334.595619758749	49.2438854605214	MW2
53.728345340774304	60.41241969203931	MW2
152.460274960137	-44.68876806510361	MW2
290.074052722535	9.08758831735929	MW2
52.62561068269851	63.305500025706706	MW2
194.601064257984	-67.80324295471321	MW2
127.018503457166	-43.047487981665796	MW2
72.50771696639731	39.0426364787603	MW2
355.363296948744	44.77986497764489	MW2
114.56432115409102	-3.7169715770118805	MW2
217.99554010532796	-56.0893436774424	MW2
124.453864942931	-7.705644378209808	MW2
125.16817748266499	-47.41291023001041	MW2
103.435176123869	-37.9791770960622	MW2
84.29423822398701	-22.900411280622	MW2
324.966709949326	57.89561291565081	MW2
107.926712358527	-67.5415488108356	MW2
215.99776511675898	-61.303227290156904	MW2
276.923109196709	9.258641495046191	MW2
316.879610120237	60.16394929225451	MW2
284.771806062524	-34.674291659717106	MW2
315.093685658103	44.161410226335995	MW2
303.221685211319	22.049476119969704	MW2
296.853039001183	-16.9586175908924	MW2
134.471748053322	-45.61244677271031	MW2
138.536361800696	-33.912986708129395	MW2
67.2483958053808	31.168546849019005	MW2
124.07118401269501	-42.484756768523795	MW2
315.216845844287	52.2329046501929	MW2
52.584553759772504	37.56660372381289	MW2
84.0765752639185	0.612401455653617	MW2
38.05310558057099	63.12661706216131	MW2
49.25980498005041	48.545090433813506	MW2
295.311340782641	37.3958863727826	MW2
84.3395155849947	27.351518851785695	MW2
115.507315770403	-1.4063066374366502	MW2
20.322344302365796	59.58399872074081	MW2
143.11915628965102	-44.50552413228969	MW2
58.2927154654391	47.5199036930971	MW2
124.818052814311	-8.604375639368412	MW2
102.233227712985	-38.1649165343622	MW2
334.306037402516	49.560204056021	MW2
53.08064823101622	47.07404350740482	MW2
83.05658417237721	2.7113157631535705	MW2
122.459154512743	-49.45644334772581	MW2
166.095908084997	-58.9187236880985	MW2
102.437087185825	41.27331572795221	MW2
284.203696946153	27.014188313013605	MW2
235.01338417874197	-68.098379363089	MW2
266.779981124766	-36.02246878526591	MW2
97.8646386458671	-12.626722958367997	MW2
333.370088509719	53.94829313583261	MW2
85.1140396816967	31.3290323801066	MW2
196.156320934837	-65.3767653896482	MW2
280.053101758059	-4.40741434228039	MW2
106.789474972037	-42.1152767405746	MW2
322.607570699189	43.976942801099	MW2
244.64122324261598	-39.0057474811917	MW2
249.535237217214	-44.1952354431364	MW2
244.688826577413	-54.94288000784459	MW2
143.292009816992	-36.40322555077291	MW2
86.0270261735005	36.5310863650898	MW2
161.500581356901	-70.11100977393441	MW2
83.7542243119162	14.017049824571899	MW2
10.052281089392698	73.4616652539535	MW2
286.597350269732	31.4287060425097	MW2
18.7874998881936	64.1192238752449	MW2
185.34702841948197	-63.49071992650921	MW2
254.00678588840296	-45.7693735650192	MW2
118.609155513966	-60.32160492327851	MW2
165.460525114821	-58.18422509826161	MW2
286.845326940009	34.42585596653031	MW2
132.56634188091797	-42.469817404042104	MW2
280.814228285208	-11.836545517037	MW2
340.652169968757	50.14279548273941	MW2
91.8838849072053	26.232394797726798	MW2
206.29094685058797	-62.7318603353819	MW2
331.05477155413	47.125808758067	MW2
211.957522835776	-65.2430310086838	MW2
262.125026880856	1.68171737094435	MW2
87.0154033881076	40.0452009055635	MW2
298.913569374323	11.3191052835586	MW2
125.18745906505998	-49.088128464713805	MW2
165.687436658436	-63.49456199414901	MW2
359.925069095911	79.3335735995515	MW2
346.988428314548	64.2225124569327	MW2
19.5278118112461	61.290061431593806	MW2
134.900298016856	-59.1711093422391	MW2
55.083089782848205	42.269200052922	MW2
265.985731985539	-37.388145926921894	MW2
122.83163047650801	-37.59744589097111	MW2
161.610821170651	-59.6133031872427	MW2
67.9670061174575	53.59437291504441	MW2
265.788310897079	-57.0721505323906	MW2
269.461572602536	-18.7857342983005	MW2
247.94125692405999	-58.7786450907428	MW2
155.098364121935	-63.336684558604006	MW2
284.657885213079	-20.482571392021097	MW2
111.24303176451501	-31.6036683443562	MW2
312.771877814742	44.9981429252655	MW2
235.66206358810402	-65.382926815334	MW2
284.042995736898	21.3868500859367	MW2
279.934227805306	5.568452705302211	MW2
36.7719149652013	72.6677036156561	MW2
61.82180574704059	51.4807080475522	MW2
83.6980533007394	-5.96581672370286	MW2
91.0171396119232	-0.690839694487492	MW2
277.162723379966	-21.909606500418	MW2
116.030879104698	-22.540755315127402	MW2
120.69753190833401	-48.797156876600916	MW2
296.709874863736	18.1559657511024	MW2
315.351682582379	17.602823063801498	MW2
264.67920835068	-27.4083797906488	MW2
249.698478414755	-29.9038037392068	MW2
76.4551181452949	44.6137437742904	MW2
286.504008838484	26.465824005785198	MW2
37.7336504878932	73.0283626365074	MW2
136.349775305374	-41.36844271881841	MW2
341.791620712569	49.101768790130315	MW2
206.470550643669	-63.7198101775505	MW2
124.95068849523403	-33.8132147932449	MW2
85.9949851399055	-17.226525395642504	MW2
279.599876085597	-13.6932020632709	MW2
113.698677980023	-13.835834007420596	MW2
75.3853936368619	37.547083936458	MW2
175.862712221913	-55.115701511886606	MW2
17.2221367944568	68.3067314797187	MW2
289.087634783916	-8.168900483303032	MW2
105.519825183546	-51.9734164182866	MW2
66.2529292816205	61.7515883886439	MW2
276.535069273929	-19.977706781873803	MW2
305.810454597692	36.6444644192891	MW2
208.015144847705	-62.2677997748246	MW2
299.086065973692	17.454185872183896	MW2
285.810716233117	-8.15314321420001	MW2
1.3273789477711302	51.117521173599805	MW2
237.074138993395	-54.9427193737454	MW2
340.942957678522	50.678750933742116	MW2
249.283010201455	-70.2800343052016	MW2
278.759452221304	-14.069650307814301	MW2
244.624021666192	-51.7428524402492	MW2
132.56499055259803	-42.327212336237	MW2
71.3808301769646	77.0335085133895	MW2
145.251373946457	-52.9907850423982	MW2
317.685347657099	45.637107377401705	MW2
324.487141401427	43.9199088747845	MW2
348.957702689285	54.6013202278544	MW2
100.64502216039	12.7022084497638	MW2
37.7131355702097	60.60184753833081	MW2
71.5418026182785	70.0597141195076	MW2
42.824800929985	68.8680312249417	MW2
293.78341015877	-3.5302138071683995	MW2
165.911169083991	-58.79616631961861	MW2
255.39711653017702	-46.06817226489311	MW2
315.507698562127	46.1406084970282	MW2
73.65351538324691	45.77089260091231	MW2
108.455261153329	-48.0919287319721	MW2
350.36795258518	58.7011494019778	MW2
106.97904442504398	-11.0826327474913	MW2
289.263418710718	-14.677246209241	MW2
84.3186033038424	-0.5454245209746239	MW2
234.892378813277	-63.993482209783295	MW2
89.5534568359706	-10.099819716982799	MW2
93.6862472113671	-12.032861811905002	MW2
354.134050012497	52.6201521946551	MW2
107.162048502285	-25.598911847209006	MW2
271.517861989127	-43.3652877284255	MW2
291.942043475832	20.7969207907412	MW2
260.853992711121	-41.2954896206061	MW2
13.5803071792765	73.2939872195541	MW2
272.619208402923	-38.29751363775859	MW2
110.124503220967	-37.0588119096987	MW2
79.7315401437829	37.1059381454994	MW2
265.00798623456	-34.0516053411428	MW2
84.4446886337612	56.846357882017806	MW2
282.526930675211	34.64783303224839	MW2
282.427959548459	24.890920349125196	MW2
89.6176214096387	42.7118882907887	MW2
101.473752902592	38.874109271447395	MW2
267.785313679087	-32.9224866362422	MW2
282.33228210987	10.297219077188203	MW2
279.681144212192	-61.069151043171104	MW2
79.7638390968415	42.3592055823866	MW2
108.599989581875	-5.599874702113091	MW2
353.347883182263	66.25284599455321	MW2
100.24891873200201	9.901719926862146	MW2
225.803422996436	-54.7705762946694	MW2
3.19921674962997	50.767676367522405	MW2
284.018198365362	5.322669652496301	MW2
354.716613557472	69.7025655971828	MW2
167.618306057005	-77.2832118349925	MW2
273.611091053935	-16.8187672196819	MW2
167.949909657734	-60.7704914625585	MW2
273.384357339506	-58.9970193951479	MW2
273.922041268087	-25.597797632955903	MW2
315.894799127525	38.44019484788599	MW2
292.916378307253	25.712809000507004	MW2
295.693689814068	19.9357066004966	MW2
75.7595895635634	36.304737469786005	MW2
59.651190914450794	43.8536248886891	MW2
147.171509343587	-65.1751553213107	MW2
137.411454902023	-42.504517379882	MW2
163.580663344856	-63.61126202322961	MW2
83.5780402764828	-4.25439133691784	MW2
354.361477659977	52.7555489937776	MW2
